scenario,variant,seed,content_snr,knob:arrivals.rate_per_min,knob:arrivals.burst_factor,knob:resources.model.slots.capacity,knob:resources.sandbox.mem.capacity,knob:resources.sandbox.cpu.capacity,knob:resources.ext.search.rpm,knob:resources.ext.search.background_load,knob:resources.ext.web.rpm,knob:resources.ext.web.background_load,knob:resources.ext.api.rpm,knob:framework.step_timeout_s,knob:framework.sandbox_idle_timeout_s,knob:framework.sandbox_cold_start_s,knob:reaction.after_sdk.abort,knob:generator.recipe_temperature,knob:generator.think_snr,knob:generator.tool_tail_scale,knob:generator.p_parallel_scale,knob:reaction.after_sdk.replan,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
scenario_0004,gate_vtfq0,1,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,481,83,1,0.011904761904761904,0.2,83,197.22649405565005,1870.4054435791863,502.0681496529716,900.0000000000002,0,0,0.0,0.0,0.0,396,0,0,0,0.0,0.0,1496955146.6855254,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,nan,0.04015492954619023,0.04025432293615605,0.9621342762464388,0.04569518715380419,99.6,0.25
scenario_0004,gate_vtfq0,2,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,376,51,5,0.08928571428571429,0.625,51,553.7620600454716,2498.1419661502337,57.85869655068619,900.0000000000002,0,0,0.0,0.0,0.0,585,0,0,0,0.0,0.0,1671366452.2340982,0.0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,nan,0.05707649662461915,0.05793093519684399,0.9875402683760683,0.03812861275649704,61.199999999999996,0.28
scenario_0004,gate_vtfq0,3,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,353,92,1,0.010752688172043012,0.14285714285714285,92,275.90953263646713,2675.5502622819754,558.8520180329255,900.0000000000002,0,0,0.0,0.0,0.0,317,0,0,0,0.0,0.0,1869224872.4964511,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.07369716066645282,0.07396225836669186,0.989498817824074,0.0674224351146434,110.39999999999999,0.22
scenario_0004,gate_vtfq0,4,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,536,176,2,0.011235955056179775,0.08333333333333333,176,153.36868252558656,1848.325217658233,819.3354962565957,900.0000000000002,0,0,0.0,0.0,0.0,185,0,0,0,0.0,0.0,1847684082.6079025,0.0,0,0.0,0.0,0.0,0.0,3,0,0,0,0,nan,0.07901204323020342,0.0794100887880382,0.9871033176103989,0.10078885308111538,211.2,0.25
scenario_0004,gate_vtfq0,5,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,420,114,7,0.05785123966942149,0.7777777777777778,114,158.9800802575851,1559.0180184475382,262.6081815683487,900.0000000000002,0,0,0.0,0.0,0.0,414,0,0,0,0.0,0.0,1652328068.6315322,0.0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,nan,0.06551988090917381,0.06698518176017769,0.9723980377849004,0.06126148792860991,136.79999999999998,0.27
scenario_0004,gate_vtfq0,6,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,420,57,4,0.06557377049180328,0.4,57,409.6772315346617,2304.069083336442,399.48330460656854,900.0000000000002,0,0,0.0,0.0,0.0,451,0,0,0,0.0,0.19055747758671493,1740005268.0847712,0.0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,nan,0.044545049393744394,0.04502274429340921,0.9777831390491453,0.048849570326535495,68.39999999999999,0.24
scenario_0004,gate_vtfq0,7,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,320,88,0,0.0,0.0,88,337.94940439686206,1816.516206257631,606.9209608162653,900.0000000000002,0,0,0.0,0.0,0.0,261,0,0,0,0.0,0.13623611400757857,1232138221.8979428,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,nan,0.096226114119879,0.096226114119879,0.9814534506410256,0.06632449630287232,105.6,0.21
scenario_0004,gate_vtfq0,8,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,465,56,9,0.13846153846153847,1.0,56,488.8821038056485,1596.6774443335846,57.37183992975678,900.0000000000002,0,0,0.0,0.0,0.0,660,0,0,0,0.0,0.0,1325518108.0598001,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,nan,0.04016839336565478,0.04105882573090328,0.9747457409188035,0.07735173293298146,67.2,0.25
scenario_0004,gate_vtfq0,9,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,513,162,7,0.04142011834319527,0.1891891891891892,162,152.78493969261024,1854.6685107985898,414.95345774298323,900.0000000000002,0,0,0.0,0.0,0.0,385,0,0,0,0.0,0.0,1462782677.8123355,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.08641805545234986,0.087997497719103,0.9760877502314815,0.09333643882207301,194.39999999999998,0.27
scenario_0004,gate_vtfq0,10,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,359,96,3,0.030303030303030304,0.21428571428571427,96,410.1585984005073,2344.095766238267,131.22762518768778,900.0000000000002,0,0,0.0,0.0,0.0,323,0,0,0,0.0,0.0,1428000223.2206492,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,nan,0.08828261658004757,0.08922513561826872,0.9725037931801994,0.09891869953922001,115.19999999999999,0.24
scenario_0004,gate_srpt0,1,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,633,337,0,0.0,0.0,337,20.144654888031255,1237.629217888004,263.149303993029,900.0000000000002,0,0,0.0,0.0,0.0,287,0,0,0,0.0,0.29787002323042444,4388678847.683803,0.0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,nan,0.24442612496776941,0.24442612496776941,0.9551046505876069,0.05592074111907614,404.4,0.31
scenario_0004,gate_srpt0,2,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,643,395,3,0.007537688442211055,0.037037037037037035,395,16.63548338027158,2120.7593604626704,279.1900495145912,900.0000000000002,0,0,0.0,0.0,0.0,380,0,0,0,0.0003580014416443565,0.0,3380313874.9416513,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.24874426813054396,0.25095205749264937,0.980367234633191,0.08843212032321593,474.0,0.38
scenario_0004,gate_srpt0,3,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,562,378,0,0.0,0.0,378,17.939198843020222,1951.5098353415947,441.46146696847677,900.0000000000002,0,0,0.0,0.0,0.0,200,0,0,0,0.0,0.0,3839600288.801458,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,nan,0.3370339175410737,0.3370339175410737,0.9716146122863248,0.03836854000861442,453.59999999999997,0.32
scenario_0004,gate_srpt0,4,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,679,404,0,0.0,0.0,404,15.911599553078304,1237.1820669413623,372.80029357063654,900.0000000000002,0,0,0.0,0.0,0.0,135,0,0,0,0.0,0.0,3780819051.110931,0.0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,nan,0.29630986073397797,0.29630986073397797,0.9845868607549858,0.03786033024817499,484.79999999999995,0.34
scenario_0004,gate_srpt0,5,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,717,506,0,0.0,0.0,506,16.387901221635616,1309.9774376321532,350.48530845474227,900.0000000000002,0,0,0.0,0.0,0.0,243,0,0,0,0.0,0.0,4088865390.4244313,0.0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,nan,0.3292029890221164,0.3292029890221164,0.9779707225427351,0.05527613603596251,607.1999999999999,0.36
scenario_0004,gate_srpt0,6,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,683,414,1,0.0024096385542168677,0.013333333333333334,414,16.70390989279997,893.1224948076562,341.1951974769357,900.0000000000002,0,0,0.0,0.0,0.0,321,0,0,0,0.001269361435317065,0.0,4409546171.36192,0.0,0,0.0,0.0,0.0,0.0,6,0,0,0,0,nan,0.2762227963659776,0.276969344464264,0.9687859188924502,0.05035586961851795,496.79999999999995,0.38
scenario_0004,gate_srpt0,7,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,439,273,0,0.0,0.0,273,18.378595906652436,2189.9861389904695,386.2715368032367,900.0000000000002,0,0,0.0,0.0,0.0,181,0,0,0,0.0,0.09982740213784315,3469064029.7969017,0.0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,nan,0.3626313857861097,0.3626313857861097,0.9872916492699431,0.08205443829084995,327.59999999999997,0.24
scenario_0004,gate_srpt0,8,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,720,423,2,0.004705882352941176,0.023255813953488372,423,17.492451443311893,1724.9447283829913,709.658645697675,900.0000000000002,0,0,0.0,0.0,0.0,458,0,0,0,0.0013604423569503524,0.0,4070450537.6385026,0.0,0,0.0,0.0,0.0,0.0,3,0,0,0,0,nan,0.24226915840862956,0.24348965794721208,0.9457528631944445,0.007485139196648365,507.59999999999997,0.47
scenario_0004,gate_srpt0,9,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,727,445,2,0.0044742729306487695,0.011904761904761904,445,17.17352630482651,1316.9512046617303,426.23505396582914,900.0000000000002,0,0,0.0,0.0,0.0,278,0,0,0,0.0,0.0,4005231812.5052686,0.0,0,0.0,0.0,0.0,0.0,4,0,0,0,0,nan,0.27092420044346815,0.27232795277737215,0.9699077137108263,0.05925074595580663,534.0,0.38
scenario_0004,gate_srpt0,10,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,reactive_gate,543,350,0,0.0,0.0,350,18.34405171678486,1966.9315963431766,455.2086251178371,900.0000000000002,0,0,0.0,0.0,0.0,209,0,0,0,0.0,0.0,3924301398.3093925,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,nan,0.3017220657249721,0.3017220657249721,0.9594620081908832,0.06711414404557775,420.0,0.28
scenario_0004,lease0,1,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,482,103,1,0.009615384615384616,0.05,103,259.4815388013444,2356.064456959931,863.2213383939591,900.0000000000002,0,0,0.0,0.0,0.0,362,0,0,0,0.0,0.28674903102299376,488469946.1776113,1076.5310213436774,11,0.0,0.0,311400.0,0.0,2,0,0,0,0,nan,0.053343828408001816,0.053475541564564785,0.9580700628205129,0.05090110762006158,123.6,0.39
scenario_0004,lease0,2,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,389,63,7,0.1,0.5,63,417.66629849260426,2292.131091940504,474.92874901847193,900.0000000000002,0,0,0.0,0.0,0.0,574,0,0,0,0.0,0.0,393509050.4412379,1502.89951689677,14,0.0,0.0,332400.0,0.0,3,0,0,0,0,nan,0.052497874043027457,0.05360143295684485,0.9534889864494303,0.07212635303562624,75.6,0.45
scenario_0004,lease0,3,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,364,115,0,0.0,0.0,115,297.36224921525354,2125.742981733399,809.0140678061754,900.0000000000002,0,0,0.0,0.0,0.0,273,0,0,0,0.0,0.0,568986054.8219051,2468.1798624101693,17,0.0,0.0,276000.0,0.0,0,0,0,0,0,nan,0.11035375623325629,0.11035375623325629,0.9868009555021368,0.09487070875503018,138.0,0.36
scenario_0004,lease0,4,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,551,190,0,0.0,0.0,190,145.93052505159164,2230.826704848701,460.5371515826295,900.0000000000002,0,0,0.0,0.0,0.0,172,0,0,0,0.0,0.0,481460436.6877993,1745.990775315105,15,0.0,0.0,559800.0,0.0,3,0,0,0,0,nan,0.08582689112383894,0.08582689112383894,0.9710583283653847,0.09213563295258975,228.0,0.43
scenario_0004,lease0,5,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,427,119,6,0.048,0.4,119,225.79534809122606,2309.4741747312305,616.7588055706595,900.0000000000002,0,0,0.0,0.0,0.0,358,0,0,0,0.0,0.0,407120021.51528406,1281.097721650684,14,0.0,0.0,374400.0,0.0,3,0,0,0,0,nan,0.08676728287983648,0.08840956583655261,0.9826034767984331,0.08339490056941656,142.79999999999998,0.41
scenario_0004,lease0,6,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,409,45,0,0.0,0.0,45,542.841109930896,2142.2779406258073,705.3414879796679,900.0000000000002,0,0,0.0,0.0,0.0,375,0,0,0,0.0,0.0,1217780423.8584423,377.4906024773169,2,0.9758502995509843,0.9758502995509843,171600.0,0.0,4,0,0,0,0,nan,0.046508182300422876,0.046508182300422876,0.9781487349002849,0.07484825384862584,54.0,0.35
scenario_0004,lease0,7,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,320,94,0,0.0,0.0,94,430.4680598361208,2274.508813162997,852.004237032937,900.0000000000002,0,0,0.0,0.0,0.0,246,0,0,0,0.0,0.19419403837232538,308724012.8839448,940.9676996126299,9,0.0,0.0,312000.0,0.0,1,0,0,0,0,nan,0.10068215984191371,0.10068215984191371,0.9636428437678063,0.09029496116995833,112.8,0.32
scenario_0004,lease0,8,0.6,3.675472812031094,4.726257256130564,8,150,24,23.49611347545937,0.13108014550138095,83.85797248786798,0.32010533461546853,594.4266671214542,900,900,1.2981341628087275,0.2178503096121513,0.21844527131830385,0.8356728746335957,0.8319916997110613,0.9064171732216624,0.7821496903878487,lease,460,50,9,0.15254237288135594,0.9,50,437.0610954416777,1831.5550609185243,644.3037407656187,900.0000000000002,0,0,0.0,0.0,0.0,618,0,0,0,0.0,0.0,450486200.13480633,892.5443942578227,11,0.0,0.0,190200.0,4.564873531423814,1,0,0,0,0,nan,0.03175234066942526,0.03245275994889788,0.9815389971688036,0.06676422922937132,60.0,0.38
