scenario,variant,seed,content_snr,rate_per_min,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
hosted_mixed,gate_srpt0,9,0.0,2.0,reactive_gate,857,681,20,0.028530670470756064,0.10204081632653061,681,307.7708395756749,2848.329268130688,54.99145726590691,600.0000000000005,0,443,2,0,0,0.007855540903831752,0.34486922410614923,1760742820.7968476,0.0,0,0.0,0.0,0.0,0.0,300,18,0,0,0,nan,0.4804326646816919,0.49912704767869936,0.786414701186545,0.3313893151589952,371.4545454545455,0.38
hosted_mixed,gate_srpt0,10,0.0,2.0,reactive_gate,733,636,3,0.004694835680751174,0.02127659574468085,636,210.69885472312671,1946.4666621664983,65.79513376061577,600.0,0,105,1,0,0,0.0034551832209955054,0.27024658412745084,1528280601.0762317,0.0,0,0.0,0.0,0.0,0.0,249,29,0,0,0,nan,0.6382002938681678,0.6423869463393309,0.7491236256798758,0.34751323981746407,346.90909090909093,0.31
hosted_mixed,lease0,1,0.0,2.0,lease,654,560,1,0.0017825311942959,0.00625,560,176.0797780382694,1728.1938268455865,52.33037019769073,600.0000000000002,0,86,1,0,0,0.0005808527248170763,0.32896266357806425,2317204659.8246865,8052.554224574456,43,713.4877185548304,488.41607635289165,825000.0,3689.5179079620557,302,63,0,0,0,nan,0.6569073159045049,0.6584409957804152,0.7067419446184603,0.2882880059359818,305.45454545454544,0.55
hosted_mixed,lease0,2,0.0,2.0,lease,732,580,6,0.010238907849829351,0.0410958904109589,580,316.0445834037466,2366.006572619499,57.98467484742211,600.0000000000005,0,298,3,0,0,0.004731066555969631,0.30029807124167596,968589163.9469569,4021.6002139575517,29,916.9529349746108,577.8926256713205,791400.0,9964.864688432706,255,32,0,0,0,nan,0.47609452568112237,0.48216410406467514,0.7345471274888307,0.3094479818929315,316.3636363636364,0.61
hosted_mixed,lease0,3,0.0,2.0,lease,807,623,13,0.020440251572327043,0.07142857142857142,623,147.9575217002989,2211.515917049787,53.63505129796227,600.0000000000005,0,416,1,0,0,0.0022441692984275833,0.41037859217839384,2297568422.217014,5001.810472838741,36,1048.4404023268044,486.5394149661133,825600.0,8493.849470307647,269,28,0,0,0,nan,0.4284229652238883,0.44127822098300656,0.6905713908718596,0.2995626194058325,339.8181818181818,0.62
hosted_mixed,lease0,4,0.0,2.0,lease,755,645,5,0.007692307692307693,0.023121387283236993,645,139.8688235076943,1952.644768747146,20.733979825241462,600.0,0,106,2,0,0,0.014419077329985626,0.311995450833064,2006622338.9579103,4489.625520684736,22,552.4652617824552,325.60733341185914,746400.0,1340.9521366957028,256,37,0,0,0,nan,0.6440495377181222,0.6475713666275219,0.7118049519675926,0.32884824639654137,351.8181818181818,0.53
hosted_mixed,lease0,5,0.0,2.0,lease,1023,812,17,0.020506634499396863,0.0730593607305936,812,219.73804858346534,3165.5168699802284,103.19490523495637,600.0000000000005,0,922,0,0,0,0.0104053047663044,0.2513299361277286,1846810585.7230697,1245.3526669903608,11,841.6163467989131,834.291782143557,982200.0,16603.720776983464,312,6,0,0,0,nan,0.3891982188023125,0.40050432268673325,0.8462315487446581,0.3380629234379158,442.90909090909093,0.83
hosted_mixed,lease0,6,0.0,2.0,lease,642,518,8,0.015209125475285171,0.05333333333333334,518,367.18948056089994,3118.67202862169,45.909236724863916,600.0000000000005,0,346,2,0,0,0.004994704753928045,0.4009093773997415,2714598054.626094,2814.6992905974594,14,1468.5267995541126,1076.0842646108943,693600.0,6673.993716809423,258,26,0,0,0,nan,0.491553484728275,0.5028073338463317,0.6470693213424307,0.3027444477807707,282.54545454545456,0.54
hosted_mixed,lease0,7,0.0,2.0,lease,801,635,8,0.012441679626749611,0.0380952380952381,635,220.55548605203285,2025.357951855313,86.63901294363058,600.0000000000005,0,340,2,0,0,0.009490672169484746,0.3566583130040617,1570722757.9074273,2354.2877796984776,18,1375.2215414826733,837.5286545673134,896400.0,9392.546476550895,246,27,0,0,0,nan,0.4463788206732704,0.4537216198439644,0.7132956615149897,0.29443303501576373,346.3636363636364,0.63
hosted_mixed,lease0,8,0.0,2.0,lease,887,706,9,0.012587412587412588,0.05056179775280899,706,221.03774429658608,2525.6058663480285,31.689586688185784,600.0000000000005,0,584,0,0,0,0.0059471906741645035,0.4593380678772492,3100754365.925734,1586.112327823239,18,805.948189822279,597.5313928285543,877200.0,9362.909280047541,295,16,0,0,0,nan,0.4557594752246578,0.4648293182203839,0.7394236028109623,0.3152670243666198,385.0909090909091,0.64
hosted_mixed,lease0,9,0.0,2.0,lease,858,674,16,0.02318840579710145,0.08791208791208792,674,323.4158236401296,2867.762948633733,40.59190574259549,600.0000000000005,0,575,3,0,0,0.004860148439506515,0.36020742835485575,1315338589.2654638,912.5055741959549,2,676.8120431620728,623.209054109911,838200.0,12343.967994307392,297,17,0,0,0,nan,0.4398505866934361,0.4549368365404845,0.785443077825531,0.3179884773342985,367.6363636363636,0.67
hosted_mixed,lease0,10,0.0,2.0,lease,723,618,3,0.004830917874396135,0.02158273381294964,618,220.86110136137768,1873.4087565882758,57.122691856977625,600.0000000000002,0,134,1,0,0,0.0027191218901216753,0.2724436474303246,1303684807.6154585,1331.528927734929,10,1453.18634637083,916.6539931213097,645000.0,4457.082296629662,247,30,0,0,0,nan,0.5865898173306241,0.5902553545379303,0.7331861568448913,0.3432678684464351,337.0909090909091,0.58
hosted_mixed,needs,1,0.0,2.0,needs,661,563,1,0.0017730496453900709,0.006289308176100629,563,178.9976704835383,1490.9884187241541,63.58678992382267,600.0,0,77,2,0,0,0.0016302898695380872,0.3191939155976694,2037600265.8321016,0.0,0,3380.917107432681,612.6688835913023,4423200.0,35978.28962213902,301,84,0,0,0,nan,0.6596153601209392,0.661122448259691,0.7197649783330097,0.2907910127147227,307.0909090909091,6.23
hosted_mixed,needs,2,0.0,2.0,needs,733,585,4,0.006791171477079796,0.027777777777777776,585,294.7632813931498,2448.781839930972,56.20957876590773,600.0000000000005,0,302,4,0,0,0.002664659767701104,0.32984517339581654,1277455642.7569826,0.0,0,941.3604348940521,297.702027804978,4405200.0,41936.518033778644,246,38,0,0,0,nan,0.47705506462474734,0.48298121449586223,0.7266907538202538,0.3123516306780258,319.0909090909091,6.35
hosted_mixed,needs,3,0.0,2.0,needs,813,628,13,0.0202808112324493,0.07142857142857142,628,155.27710883846328,2232.1539163657512,60.54582702294943,600.0000000000005,0,433,6,0,0,0.006592238507748958,0.4117572229531663,2366369794.92585,0.0,0,3816.3198223835116,163.59009223231777,4361400.0,41152.12999589532,272,23,0,0,0,nan,0.4308197322777661,0.44367257738014526,0.6954198924460956,0.29767453576549857,342.54545454545456,6.53
hosted_mixed,needs,4,0.0,2.0,needs,760,647,6,0.009188361408882083,0.028901734104046242,647,136.83200435764775,1776.652452576208,19.406695320168872,600.0,0,113,2,0,0,0.0122039001057537,0.35583066317662126,2344707045.8490143,0.0,0,4537.531202524962,546.485260793445,3943200.0,22399.549104305363,258,68,0,0,0,nan,0.6517289900827825,0.6574552320768234,0.6838534581552707,0.31791782231860055,352.90909090909093,6.45
hosted_mixed,needs,5,0.0,2.0,needs,1001,780,22,0.02743142144638404,0.09545454545454546,780,187.0247384721166,3688.619821427358,75.68826205615505,600.0000000000005,0,971,3,0,0,0.012739196719458936,0.26841734322263355,1602564523.8093948,0.0,0,98.90449223145805,40.05967961872199,5034600.0,66599.24103268891,299,8,0,0,0,nan,0.3836003673739296,0.39577367199194163,0.8526387340876715,0.32111384867764836,425.4545454545455,7.58
hosted_mixed,needs,6,0.0,2.0,needs,645,524,10,0.018726591760299626,0.06622516556291391,524,399.69785266977397,2982.4199801234513,36.32027330711793,600.0000000000005,0,316,2,0,0,0.00779137734136675,0.3979067807349045,2553554301.874515,0.0,0,3186.7198428303013,147.54939010186695,3792600.0,34644.73836114406,260,28,0,0,0,nan,0.5079553939956206,0.5232715947651271,0.6675982074227856,0.3065643476334891,285.8181818181818,6.24
hosted_mixed,needs,7,0.0,2.0,needs,807,638,6,0.009316770186335404,0.02912621359223301,638,199.31411091836526,2055.943497361728,70.77340465258405,600.0000000000005,0,341,6,0,0,0.01026950178468514,0.3476608556612134,1661375492.7065632,0.0,0,658.7118981414118,325.2525326985086,4878000.0,46783.84840911808,244,33,0,0,0,nan,0.46657351886669846,0.4723366900056466,0.7133925751262626,0.29253493339534725,348.0,6.35
hosted_mixed,needs,8,0.0,2.0,needs,882,705,6,0.008438818565400843,0.03428571428571429,705,225.92282575743639,2585.209251079487,27.044125126038978,600.0000000000005,0,587,0,0,0,0.0041135607549078424,0.4506358483747541,3255173341.6321683,0.0,0,4064.9944701935583,313.2743317908057,4795200.0,39642.944619802394,290,19,0,0,0,nan,0.4541483220789192,0.4612815417974363,0.7283846878601723,0.31323378400354185,384.54545454545456,6.99
hosted_mixed,needs,9,0.0,2.0,needs,855,665,16,0.023494860499265784,0.08695652173913043,665,303.13101043879965,3090.5898508921787,43.38307319000476,600.0000000000005,0,584,5,0,0,0.004730254326528237,0.3554453642308163,1222645751.1328962,10.666886843603606,1,231.79133210092607,48.25763101391635,4390800.0,45231.9364362291,294,17,0,0,0,nan,0.4358470930238908,0.45108977536945527,0.7907721327173983,0.3147575320905151,362.72727272727275,6.99
hosted_mixed,needs,10,0.0,2.0,needs,721,612,3,0.004878048780487805,0.021897810218978103,612,238.93354922665094,1989.3088451438282,57.05686006070313,600.0000000000002,0,130,15,0,0,0.007814921924350297,0.255237415660023,1406642530.1977456,0.0,0,5842.368555605137,645.6430518957499,3347400.0,28188.459351158148,248,28,0,0,0,nan,0.5922779684429977,0.5957445887806306,0.7363125562313844,0.34379903722186195,333.8181818181818,6.52
hosted_mixed,needs_pre,1,0.0,2.0,needs,660,565,1,0.0017667844522968198,0.00625,565,191.87843176911338,1534.4538430230643,54.80580387275843,600.0,0,67,7,0,0,0.0027088911780349077,0.3195051393219228,2015063873.5817072,0.0,0,3015.6031025213642,906.1757237423399,4416000.0,36657.0750484242,298,82,0,0,0,nan,0.6523178960613812,0.6538015394234029,0.7225100193764569,0.29050475797875897,308.1818181818182,6.22
hosted_mixed,needs_pre,2,0.0,2.0,needs,737,583,4,0.0068143100511073255,0.027777777777777776,583,292.943567047942,2054.59159523733,54.204676214446856,600.0000000000005,0,301,10,0,0,0.006664931028581595,0.31451341960106,1035387321.6200444,266.2954888489128,0,1647.8580887574278,309.8406399623247,4308600.0,44837.57211539305,255,38,0,0,0,nan,0.48043782066188184,0.48453289252995757,0.7348990644870176,0.3127515883768517,318.0,6.37
hosted_mixed,needs_pre,3,0.0,2.0,needs,808,622,13,0.02047244094488189,0.07142857142857142,622,176.13478917887323,2248.229536858625,57.966216982555856,600.0000000000005,0,416,1,0,0,0.0022503924834484214,0.41140297004289866,2430253451.6490836,0.0,0,4777.957450984368,396.7665045253392,4335000.0,40380.51821098393,270,22,0,0,0,nan,0.4218940424268069,0.43427100033089466,0.6918748028643811,0.29024652678651386,339.2727272727273,6.53
hosted_mixed,needs_pre,4,0.0,2.0,needs,759,645,6,0.009216589861751152,0.028735632183908046,645,129.477334618462,1894.8499353001134,20.580064115437647,600.0,0,116,1,0,0,0.007560459197150251,0.3369399458189853,2177751910.0633035,0.0,0,5472.4571218333285,1273.8232486833645,3925200.0,23089.44199199215,249,52,0,0,0,nan,0.6479520916937213,0.6535556123628992,0.699823593151062,0.32496802266275215,351.8181818181818,6.33
hosted_mixed,needs_pre,5,0.0,2.0,needs,1023,813,21,0.025179856115107913,0.08928571428571429,813,200.38497811866318,2834.086287851458,73.56125427726826,600.0000000000005,0,930,4,0,0,0.009048897704858085,0.22331768245189368,1644894253.460279,0.0,0,312.8814984935471,158.4787551170777,5024400.0,66709.97166608623,306,9,0,0,0,nan,0.4079982673390014,0.4220990376615694,0.8590263222408379,0.3486574614752747,443.4545454545455,7.88
hosted_mixed,needs_pre,6,0.0,2.0,needs,627,516,7,0.01338432122370937,0.045454545454545456,516,420.12113150505184,3078.825273973141,46.88546194183246,600.0000000000005,0,344,7,0,0,0.006932242465694058,0.4085009251923145,2655126744.3362226,0.0,0,801.6465407293006,189.36474137317822,3682200.0,35254.64743035947,253,29,0,0,0,nan,0.4941790907565167,0.5038427499081146,0.6522351869900933,0.29331325722266394,281.45454545454544,6.12
hosted_mixed,needs_pre,7,0.0,2.0,needs,803,637,7,0.010869565217391304,0.03365384615384615,637,195.9354592299146,2015.8222582430349,62.788192693780374,600.0000000000005,0,345,4,0,0,0.011237841372572633,0.3579269894774236,1591330583.9853513,0.0,0,1266.2282928027084,407.71873020124474,4885200.0,48170.26123857612,249,31,0,0,0,nan,0.4658964473396037,0.4727361456564411,0.7162817594454157,0.29265225801062733,347.4545454545455,6.48
hosted_mixed,needs_pre,8,0.0,2.0,needs,883,710,8,0.011142061281337047,0.04519774011299435,710,247.77551047811494,2938.5479939487423,33.31083668248867,600.0000000000005,0,568,3,0,0,0.009527474807942735,0.426869283862616,2778752589.4070153,0.0,0,3458.520534954643,368.15937872529213,4726800.0,40010.420924649006,294,23,0,0,0,nan,0.4621185424773271,0.470767371972143,0.7520152480210762,0.31771376885664365,387.2727272727273,7.02
hosted_mixed,needs_pre,9,0.0,2.0,needs,853,666,17,0.024890190336749635,0.09340659340659341,666,338.2345376086545,2742.743808407966,42.29768260295292,600.0000000000005,0,581,2,0,0,0.0038714629684354217,0.3633394207405461,1474995411.5440557,104.29836767302811,0,464.5539666377574,163.58501453298288,4314000.0,44768.458984285084,296,22,0,0,0,nan,0.4315022672445783,0.44626818008782415,0.7830070317841881,0.31370696409839494,363.2727272727273,6.95
hosted_mixed,needs_pre,10,0.0,2.0,needs,723,621,3,0.004807692307692308,0.02127659574468085,621,231.6884750661868,1974.2312537191137,47.88805651327049,600.0000000000005,0,115,8,0,0,0.004964735848026588,0.27299974594962706,1183572637.6872833,0.0,0,6463.507926810685,998.676220870721,3412200.0,27150.691919946912,249,35,0,0,0,nan,0.5942251593458707,0.597895891756327,0.7459194216605155,0.34200647739463563,338.72727272727275,6.59
hosted_mixed,needs_jev,1,0.0,2.0,needs,661,561,1,0.0017793594306049821,0.006289308176100629,561,189.7121791527593,1469.3914306783079,68.76461830887487,600.0000000000005,0,76,9,0,0,0.004694023740178297,0.3114696455519276,1753761374.7459433,0.0,0,2731.530851436438,849.3419713696271,4381200.0,35907.54068459409,299,77,0,0,0,nan,0.6510300879503856,0.652500860699303,0.7210224271561771,0.2898891244395487,306.0,6.83
hosted_mixed,needs_jev,2,0.0,2.0,needs,744,591,4,0.0067226890756302525,0.027972027972027972,591,293.2203991907386,2310.209250568584,58.26013470312544,600.0000000000005,0,274,6,0,0,0.005958898583913244,0.31671312719074285,1084462023.4218082,0.0,0,1216.7955920487582,323.80101700429316,4330200.0,45238.67167202244,252,40,0,0,0,nan,0.47956510889216986,0.48310573733603257,0.7380234469777908,0.3089819631189345,322.3636363636364,7.04
