scenario,variant,seed,content_snr,rpm,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
hosted_stress,gate_srpt0,2,0.6,10,reactive_gate,659,493,17,0.03333333333333333,0.09859154929577464,493,72.65714053762622,2261.5137961119585,0.0,600.0000000000005,344,0,0.0,0.0,0.0,426,0,0,0,0.04271624274686534,0.28254550558928454,6407083067.487841,0.0,0,0.0,0.0,0.0,0.0,332,11,0,0,0,nan,0.43006865589751686,0.44455607076713427,0.4460717169936545,0.316220386325704,268.90909090909093,0.25
hosted_stress,gate_srpt0,3,0.6,10,reactive_gate,719,543,22,0.03893805309734513,0.11229946524064172,543,28.494181929780325,3117.989327474571,0.6600985532820949,600.0000000000005,337,0,0.0,0.0,0.0,398,0,0,4,0.011049156976520206,0.44099905356705793,6306123296.791778,0.0,0,0.0,0.0,0.0,0.0,312,8,0,0,0,nan,0.4211302621023891,0.4404828319677653,0.43031985643696585,0.2672029322600096,296.1818181818182,0.28
hosted_stress,gate_srpt0,4,0.6,10,reactive_gate,616,446,29,0.061052631578947365,0.1858974358974359,446,22.03669874871366,3627.5149570748295,0.0,600.0000000000005,542,0,0.0,0.0,0.0,391,0,0,9,0.07174468442890025,0.43914859961895164,6999050523.606664,0.0,0,0.0,0.0,0.0,0.0,267,11,0,0,0,nan,0.3706053772586747,0.4018502534996295,0.42729155103114486,0.16709059058747983,243.27272727272728,0.27
hosted_stress,gate_srpt0,5,0.6,10,reactive_gate,850,573,57,0.09047619047619047,0.25961538461538464,573,16.805132493759174,3788.7665926300724,1.4078145261876625,600.0000000000005,431,0,0.0,0.0,0.0,989,0,0,14,0.043037653746149034,0.021857794609015158,9713241605.509867,0.0,0,0.0,0.0,0.0,0.0,439,5,0,0,0,nan,0.3195710614214988,0.35893355310457226,0.44788096797704613,0.28186686370051794,312.54545454545456,0.42
hosted_stress,gate_srpt0,6,0.6,10,reactive_gate,683,540,18,0.03225806451612903,0.10810810810810811,540,20.56822903652892,2650.7619076700266,0.0,600.0000000000005,339,0,0.0,0.0,0.0,375,1,0,17,0.023498859265686928,0.337585068531498,6841559927.9859,0.0,0,0.0,0.0,0.0,0.0,345,14,0,0,0,nan,0.4268479648903174,0.4423741405087075,0.39961872279283217,0.2468970448936676,294.54545454545456,0.26
hosted_stress,gate_srpt0,7,0.6,10,reactive_gate,713,492,27,0.05202312138728324,0.13978494623655913,492,17.873045052615225,1971.6809866176163,0.4643236249440388,600.0000000000005,309,0,0.0,0.0,0.0,561,0,0,7,0.038071261596194624,0.4218061006032659,7437887778.180896,0.0,0,0.0,0.0,0.0,0.0,265,8,0,0,0,nan,0.35715718529617074,0.38088616718627244,0.443367408358424,0.2346175928595826,268.3636363636364,0.32
hosted_stress,gate_srpt0,8,0.6,10,reactive_gate,778,557,40,0.06700167504187604,0.23809523809523808,557,12.775289557223346,3718.199309408582,0.0,600.0000000000005,303,0,0.0,0.0,0.0,709,0,0,8,0.049866592537997405,0.5917336573624516,8406876249.963233,0.0,0,0.0,0.0,0.0,0.0,280,9,0,0,0,nan,0.33854863930523166,0.3715139422983111,0.3295041644449301,0.195455947289935,303.8181818181818,0.3
hosted_stress,gate_srpt0,9,0.6,10,reactive_gate,838,629,27,0.041158536585365856,0.14285714285714285,629,78.06033142149977,3538.4087314050125,1.0545000021826507,600.0000000000005,499,0,0.0,0.0,0.0,582,0,0,4,0.033083193442965515,0.24089172635563408,7235541254.394451,0.0,0,0.0,0.0,0.0,0.0,432,10,0,0,0,nan,0.4024245651702644,0.42579936170623855,0.5465607596760879,0.3185051261898303,343.0909090909091,0.37
hosted_stress,gate_srpt0,10,0.6,10,reactive_gate,579,451,16,0.034261241970021415,0.12307692307692308,451,207.2848220776924,2506.21284780287,2.0913274401565443,600.0000000000005,301,0,0.0,0.0,0.0,301,0,0,2,0.02315587433951961,0.33812157761148276,6216059303.027976,0.0,0,0.0,0.0,0.0,0.0,303,6,0,0,0,nan,0.43182370446038676,0.443546300691121,0.4822224646950272,0.29436386206182963,246.0,0.23
hosted_stress,lease0,1,0.6,10,lease,572,426,8,0.018433179723502304,0.06060606060606061,426,59.64706064733872,3515.7781102144804,0.0,600.0000000000005,0,0,0.0,0.0,0.0,372,0,0,0,0.006578597266897445,0.41810448876593115,6274193368.999548,884.7165976376327,10,291.6952679048661,232.59062429182336,908400.0,42268.91566825518,263,1,0,0,0,nan,0.3863134533243663,0.3929261348494262,0.4044976230574981,0.2163469981377337,232.36363636363637,0.56
hosted_stress,lease0,2,0.6,10,lease,656,482,15,0.030181086519114688,0.10948905109489052,482,66.55906200134314,2476.4656560268736,0.0,600.0000000000005,0,0,0.0,0.0,0.0,478,0,0,0,0.01725552580882055,0.3170324536374921,6464222300.477933,543.3433107097779,3,743.9625332954213,719.5615431020511,882000.0,45959.49080803245,268,0,0,0,0,nan,0.37541824977400795,0.39097867235839834,0.4325598528757123,0.2926676653372941,262.90909090909093,0.54
hosted_stress,lease0,3,0.6,10,lease,672,460,20,0.041666666666666664,0.11042944785276074,460,16.965409808986124,3215.3653567655547,0.0,600.0000000000005,0,0,0.0,0.0,0.0,666,0,0,0,0.018959000929799647,0.4773004921986528,7199561387.884719,1111.5809396466243,13,426.61821285891983,199.22803190150057,864600.0,52279.63153458695,273,6,0,0,0,nan,0.3524927035249229,0.3680814682033544,0.38995170729328543,0.2037247558209067,250.9090909090909,0.64
hosted_stress,lease0,4,0.6,10,lease,635,467,12,0.025052192066805846,0.08823529411764706,467,24.830434003607934,3647.8582652290766,0.0,600.0000000000005,0,0,0.0,0.0,0.0,502,0,0,0,0.025413958130242942,0.40914424560901125,7168956329.071874,732.7308647281178,7,97.41347874561325,63.79866467084662,928200.0,37752.04317543298,235,8,0,0,0,nan,0.3613818214685791,0.3733370982710769,0.39167592016317015,0.1597860842550525,254.72727272727275,0.56
hosted_stress,lease0,5,0.6,10,lease,822,546,53,0.08848080133555926,0.23902439024390243,546,16.91654228198945,4040.1214843663447,0.0,600.0000000000005,0,0,0.0,0.0,0.0,1269,0,0,0,0.037812920528526625,0.006473039634835645,8801751957.367811,894.7723436469349,5,381.1636157140674,372.8030045272254,903600.0,69527.63842078022,315,2,0,0,0,nan,0.31557655060703493,0.3518746913778822,0.41385615093644784,0.2959402880229365,297.8181818181818,0.8
hosted_stress,lease0,6,0.6,10,lease,663,517,10,0.018975332068311195,0.07142857142857142,517,20.445474505615948,3217.0652865182233,0.0,600.0000000000005,0,0,0.0,0.0,0.0,491,0,0,0,0.017596325064259635,0.3336339569625899,6940652881.768804,4903.599557579377,17,708.4423888434958,598.9955114898627,885600.0,39032.9556699156,213,12,0,0,0,nan,0.41651539985875274,0.4285755962260215,0.38637560271788396,0.22791526204937304,282.0,0.58
hosted_stress,lease0,7,0.6,10,lease,695,472,25,0.05030181086519115,0.1388888888888889,472,16.444760481562753,2277.9029510963624,0.0,600.0000000000005,0,0,0.0,0.0,0.0,717,0,0,0,0.017789729675683093,0.40984593338000586,6798135215.356098,444.57455858496405,2,139.62548305663154,126.49222524705556,883800.0,49051.910286156846,212,8,0,0,0,nan,0.31843526293517965,0.33732242619740693,0.4090073045762108,0.2232623140890407,257.45454545454544,0.6
hosted_stress,lease0,8,0.6,10,lease,769,537,39,0.06770833333333333,0.2229299363057325,537,13.404838924177056,3713.3145081170464,0.0,600.0000000000005,0,0,0.0,0.0,0.0,875,0,0,0,0.06292900610404782,0.6145969441699458,8353113502.275664,2114.715193837243,11,65.6487470320996,56.75227351309877,997200.0,66201.76794031571,257,6,0,0,0,nan,0.3071440891658755,0.33713050899698366,0.3225040767692955,0.1449065391739074,292.90909090909093,0.67
hosted_stress,lease0,9,0.6,10,lease,730,497,33,0.062264150943396226,0.17679558011049723,497,23.298114343539737,4606.291408213548,0.0,600.0000000000005,0,0,0.0,0.0,0.0,958,0,0,0,0.030502479941943154,0.15295268406748333,8348920156.155012,1279.5804061839735,4,520.5414313949916,243.5533510308685,819000.0,61183.634831883915,279,15,0,0,0,nan,0.3205324005898123,0.3448033848415617,0.3840771015968985,0.24853785537371748,271.0909090909091,0.76
hosted_stress,lease0,10,0.6,10,lease,555,422,10,0.023148148148148147,0.08064516129032258,422,179.68510548969073,2445.427980523945,0.455224026163089,600.0000000000005,0,0,0.0,0.0,0.0,373,0,0,0,0.010659193633909547,0.3375663724883774,6363113397.801684,412.82792304805275,1,459.17932534230215,451.1527777384913,760200.0,33519.160615955225,219,3,0,0,0,nan,0.40864763479947436,0.41901819334781204,0.45262170388581324,0.2582503815544678,230.1818181818182,0.48
hosted_stress,needs,1,0.6,10,needs,559,404,13,0.03117505995203837,0.0873015873015873,404,63.55281719134564,2810.841129525274,0.0,600.0000000000005,0,0,0.0,0.0,0.0,450,0,0,0,0.014918157274166786,0.4260533469170223,6269089456.165216,0.0,0,294.87436699365344,144.96029575773946,4621800.0,94894.7778388895,312,1,0,0,0,nan,0.37066373984948225,0.38665401448912334,0.3916825016915954,0.2110839891623424,220.36363636363637,4.71
hosted_stress,needs,2,0.6,10,needs,658,479,14,0.028397565922920892,0.08955223880597014,479,39.29051153846103,2454.865396274223,0.0,600.0000000000005,0,0,0.0,0.0,0.0,530,0,0,0,0.03231605610657965,0.32522200577106036,6589561966.44556,0.0,0,3683.6645172168946,89.69084677462439,4575000.0,88364.0281297093,295,5,0,0,0,nan,0.386039733452493,0.3978582597333396,0.42384386323572265,0.28280252639849346,261.2727272727273,5.14
hosted_stress,needs,3,0.6,10,needs,667,463,22,0.04536082474226804,0.1286549707602339,463,20.698301726607042,3610.1061653938013,0.0,600.0000000000005,0,0,0.0,0.0,0.0,705,0,0,0,0.01302002652244159,0.4884382889948426,7009873684.333279,141.22639685781758,2,156.22369053658565,75.48039023923354,4834800.0,90748.62875731604,280,4,0,0,0,nan,0.3517090604139292,0.37220977444640363,0.3962960344915501,0.1960983388945739,252.54545454545456,4.98
hosted_stress,needs,4,0.6,10,needs,630,461,17,0.03556485355648536,0.11888111888111888,461,22.79610731943876,3605.8435038749008,0.0,600.0000000000005,0,0,0.0,0.0,0.0,477,0,0,0,0.06824739286666084,0.45047879847188094,6766590644.871732,480.624340966451,1,106.82030482062225,33.43623698241083,4518000.0,90757.32928368173,271,7,0,0,0,nan,0.36032343414176465,0.37620081343230527,0.39976632212347846,0.15264692729126372,251.45454545454547,4.61
hosted_stress,needs,5,0.6,10,needs,806,519,61,0.10517241379310345,0.28502415458937197,519,14.045809590285216,4489.014766067284,0.0,600.0000000000005,0,0,0.0,0.0,0.0,1430,0,0,0,0.07450195013657264,0.016768718133209258,9438157807.99385,81.35841511318358,0,178.80195371398747,56.492231308735995,4338000.0,111748.67385514533,418,2,0,0,0,nan,0.2966086338569979,0.3343252068710076,0.3885961390629047,0.1982190445735523,283.0909090909091,5.38
hosted_stress,needs,6,0.6,10,needs,647,496,16,0.03125,0.1079136690647482,496,17.884203773845456,2713.099621240065,0.0,600.0000000000005,0,0,0.0,0.0,0.0,504,0,0,0,0.029135192445294666,0.35543066051954747,6838881693.538842,68.8168932066169,1,1065.0456066510105,361.4639604068874,4383000.0,73950.13927269314,288,15,0,0,0,nan,0.41364822181939215,0.43275308637776394,0.3822802454270267,0.20338800372013738,270.54545454545456,5.14
hosted_stress,needs,7,0.6,10,needs,703,482,29,0.05675146771037182,0.15760869565217392,482,18.473699821421633,2864.123602648301,0.0,600.0000000000005,0,0,0.0,0.0,0.0,702,0,0,0,0.022277055857819982,0.42797941580583465,6488484202.113721,0.0,0,100.7786850133266,36.00426665354735,5143800.0,90611.05916670966,218,8,0,0,0,nan,0.3409776891565159,0.3633807632932531,0.4473688528473841,0.20362050176677213,262.90909090909093,5.1
hosted_stress,needs,8,0.6,10,needs,786,564,35,0.05843071786310518,0.2073170731707317,564,13.73659445957503,3656.099681012577,0.0,600.0000000000005,0,0,0.0,0.0,0.0,826,0,0,0,0.04699983572964994,0.5756303243805488,8367794076.1764145,30.574077722148786,1,101.87997882346411,37.89559695162177,5095200.0,102568.18614329386,301,7,0,0,0,nan,0.31995907489738895,0.34711437753145036,0.33750731837202147,0.18123387681388617,307.6363636363636,5.3
hosted_stress,needs,9,0.6,10,needs,785,556,30,0.051194539249146756,0.16853932584269662,556,44.078936886091356,3746.3872204419076,0.0,600.0000000000005,0,0,0.0,0.0,0.0,888,0,0,0,0.02251635974524166,0.06820644500699927,6866399775.581304,0.0,0,91.15431378791766,26.671722443943622,4646400.0,100760.54001393847,367,9,0,0,0,nan,0.3445286020307112,0.368686428810387,0.45851435456326084,0.29969728599370965,303.2727272727273,6.2
hosted_stress,needs,10,0.6,10,needs,575,451,11,0.023809523809523808,0.08943089430894309,451,205.37378293045913,2219.759493341595,0.0,600.0000000000005,0,0,0.0,0.0,0.0,356,0,0,0,0.0156125204647055,0.3300348196360812,5530700315.188016,30.238691548200222,1,130.94381577335918,73.65816817980425,4229400.0,69571.54123318596,254,4,0,0,0,nan,0.42496638602439807,0.44046768782203455,0.48305708782132223,0.28673235473479974,246.0,5.46
hosted_stress,needs_pre,1,0.6,10,needs,579,432,11,0.024830699774266364,0.08461538461538462,432,66.91536688034188,3491.4480221645035,0.0,600.0000000000005,0,0,0.0,0.0,0.0,429,0,0,0,0.015101526056594781,0.41877036398035317,6383069338.835527,0.0,0,119.40428804757119,52.19052754393795,4737000.0,94595.1748857679,291,1,0,0,0,nan,0.3842627827839656,0.39474140156104864,0.41591899725621606,0.21831418118569526,235.63636363636365,4.96
hosted_stress,needs_pre,2,0.6,10,needs,627,451,20,0.04246284501061571,0.14184397163120568,451,51.165840659476316,2532.641346422579,0.0,600.0000000000005,0,0,0.0,0.0,0.0,533,0,0,0,0.028770805365800747,0.30265377634924456,6905306617.282695,0.0,0,3889.1847099755996,91.6565066285055,4380600.0,86791.31423310144,276,13,0,0,0,nan,0.3714105146855183,0.3881904232206177,0.41280070067259134,0.28839152851689326,246.0,5.03
hosted_stress,needs_pre,3,0.6,10,needs,683,468,20,0.040983606557377046,0.12345679012345678,468,20.13153569588144,3787.171623233448,0.0,600.0000000000005,0,0,0.0,0.0,0.0,751,0,0,0,0.011911482591956873,0.48382807230297287,7359718704.147635,181.88692760468763,1,315.18836819689545,124.59405916154458,4653600.0,87593.372017931,316,6,0,0,0,nan,0.3369251250698839,0.35459191400671813,0.3908458320180977,0.2005345586878413,255.27272727272728,5.05
hosted_stress,needs_pre,4,0.6,10,needs,599,412,25,0.057208237986270026,0.17777777777777778,412,14.975764129519177,3461.1943863735232,0.0,600.0000000000005,0,0,0.0,0.0,0.0,596,0,0,0,0.04392754871963007,0.4946440740527491,7131242825.443014,109.26580958524391,1,155.71533206619665,62.44466789603871,4104600.0,88612.21605303422,249,7,0,0,0,nan,0.3221330554400486,0.3450861545555474,0.3564737841070967,0.1311329190836239,224.72727272727275,4.13
hosted_stress,needs_pre,5,0.6,10,needs,848,571,57,0.09076433121019108,0.25728155339805825,571,17.66964999999982,3896.802098208113,0.0,600.0000000000005,0,0,0.0,0.0,0.0,1294,0,0,0,0.05005229652358196,0.008701171597719326,9222812883.46158,237.07047650365803,1,176.1899344637253,83.8981524764501,4603800.0,112538.89531167406,384,2,0,0,0,nan,0.30501171028186486,0.34151533983596677,0.43164330973598164,0.2570699058641653,311.45454545454544,5.78
hosted_stress,needs_pre,6,0.6,10,needs,653,500,10,0.0196078431372549,0.0661764705882353,500,19.378009457065218,3195.6605062221274,0.0,600.0000000000005,0,0,0.0,0.0,0.0,518,0,0,0,0.017762579828055555,0.3489593336143994,6795087920.476922,0.46797880451629226,1,860.758675436564,294.5049827071183,4352400.0,70657.04076073163,280,15,0,0,0,nan,0.42906487298426005,0.4391057782409604,0.3870161828784642,0.2105009911030224,272.72727272727275,5.21
hosted_stress,needs_pre,7,0.6,10,needs,722,500,20,0.038461538461538464,0.11494252873563218,500,21.22589165512113,2938.44193921274,0.0,600.0000000000005,0,0,0.0,0.0,0.0,678,0,0,0,0.032681016005385644,0.4557987239956748,6189125454.834042,188.5444903008664,1,246.59578933991236,106.69084691405158,4893000.0,90514.09014455925,253,8,0,0,0,nan,0.34376191163075787,0.35900974299335114,0.4527494896561772,0.2193770914465837,272.72727272727275,5.39
hosted_stress,needs_pre,8,0.6,10,needs,812,601,29,0.046031746031746035,0.16875,601,13.977447656204049,3623.3273325352443,0.0,600.0000000000005,0,0,0.0,0.0,0.0,796,0,0,0,0.0439718956184218,0.562411875207102,8167154744.302767,79.81430804184902,2,171.67106487767177,64.25566989255805,5487600.0,103873.19113998,308,6,0,0,0,nan,0.34814997238717243,0.3724089038951157,0.36764775082556334,0.2040301049422736,327.8181818181818,5.83
hosted_stress,needs_pre,9,0.6,10,needs,737,492,36,0.06818181818181818,0.20958083832335328,492,23.33829506285747,4590.670953775032,0.0,600.0000000000005,0,0,0.0,0.0,0.0,1063,0,0,0,0.02602019508769865,0.1231829333807777,7637520353.676981,0.0,0,4659.675465297677,475.0058935430869,4189200.0,104343.78650471404,363,28,0,0,0,nan,0.3077087404069545,0.33622825587184174,0.4221778839638371,0.21744757173451987,268.3636363636364,5.51
hosted_stress,needs_pre,10,0.6,10,needs,568,439,8,0.017897091722595078,0.06349206349206349,439,187.16366899397735,2404.4410452848388,0.4858172536679858,600.0000000000005,0,0,0.0,0.0,0.0,388,0,0,0,0.01649472403030705,0.33123596335446587,6018407259.095094,34.90524249614623,1,383.34664319048574,143.4123293107575,4296600.0,77733.68685856515,245,4,0,0,0,nan,0.41662798965837033,0.42691107161834996,0.4696530173813455,0.2695727626453929,239.45454545454547,5.14
