scenario,variant,seed,content_snr,rate_per_min,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
multiagent,gate_vtfq0,4,0.6,1.0,reactive_gate,351,281,1,0.0035460992907801418,0.014492753623188406,281,211.88535837959262,3319.0387715778647,4.204407444308927,600.0,0,0,0.0,0.0,0.0,173,0,0,0,0.0013268968129262135,0.41244830446568115,5449162301.154341,0.0,0,0.0,0.0,0.0,0.0,227,32,77,211,5,2946.41889,0.5461136733610609,0.5495921044015771,0.5438329214500777,0.33943034341872863,153.27272727272728,0.26
multiagent,gate_vtfq0,5,0.6,1.0,reactive_gate,474,370,7,0.01856763925729443,0.09210526315789473,370,354.1205121070573,3751.769975752949,3.0253506012378186,600.0000000000005,0,0,0.0,0.0,0.0,365,0,0,0,0.0129288110650015,0.4351958248828283,5470870050.432784,0.0,0,0.0,0.0,0.0,0.0,253,26,79,237,7,5465.06441,0.4549052633776649,0.467881478318565,0.6149280496106903,0.3576398988978579,201.8181818181818,0.32
multiagent,gate_vtfq0,6,0.6,1.0,reactive_gate,442,384,1,0.0025974025974025974,0.011363636363636364,384,70.33828389437355,3050.625679949386,0.0,600.0000000000005,0,0,0.0,0.0,0.0,150,0,0,0,3.180064535728397e-05,0.3871707806282047,5755062020.429214,0.0,0,0.0,0.0,0.0,0.0,202,61,61,183,3,2923.65283,0.5930256623189533,0.5936288711690169,0.5013581170843047,0.3332246248220097,209.45454545454547,0.23
multiagent,gate_vtfq0,7,0.6,1.0,reactive_gate,287,209,1,0.004761904761904762,0.014285714285714285,209,408.0277059612663,3601.9075376248866,0.8671325067343141,600.0000000000005,0,0,0.0,0.0,0.0,231,0,0,0,0.0005704890650226399,0.28391251569097764,5823442320.298529,0.0,0,0.0,0.0,0.0,0.0,165,99,71,209,4,3516.2498000000014,0.4400468655437111,0.44276320421990684,0.43118953783022534,0.3386507845519483,114.0,0.24
multiagent,gate_vtfq0,8,0.6,1.0,reactive_gate,439,346,5,0.014245014245014245,0.05952380952380952,346,40.55632067230442,3146.198686110992,5.794296266103174,600.0000000000005,0,0,0.0,0.0,0.0,368,0,0,0,0.003865521305599949,0.5429350618862321,6525574862.911304,0.0,0,0.0,0.0,0.0,0.0,189,45,70,204,5,5080.591649999998,0.44384280937118037,0.45558468263496815,0.4422616365902616,0.2819990019174026,188.72727272727275,0.24
multiagent,gate_vtfq0,9,0.6,1.0,reactive_gate,439,369,3,0.008064516129032258,0.028846153846153848,369,220.2503842878441,2827.6402922628367,4.043327514804537,600.0,0,0,0.0,0.0,0.0,155,0,0,0,0.003725800039157942,0.3207341855260981,5140276951.649648,0.0,0,0.0,0.0,0.0,0.0,239,51,95,278,4,3760.585549999984,0.6238436468028873,0.6290368237914141,0.6327218008207071,0.37765083394256105,201.27272727272728,0.32
multiagent,gate_vtfq0,10,0.6,1.0,reactive_gate,458,399,0,0.0,0.0,399,184.5493240166934,1843.4350296755254,27.49729367726537,600.0,0,0,0.0,0.0,0.0,65,1,0,0,0.00033308515278178527,0.23132845450881961,3268900355.9224687,0.0,0,0.0,0.0,0.0,0.0,255,72,66,199,1,2430.4983000000016,0.6650629610257782,0.6650629610257782,0.6389169956091363,0.368757951413112,217.63636363636365,0.29
multiagent,gate_srpt0,1,0.6,1.0,reactive_gate,356,302,2,0.006578947368421052,0.023809523809523808,302,191.89073224083813,3016.440352158057,3.728203030519925,600.0000000000005,0,0,0.0,0.0,0.0,108,0,0,0,0.0026192261301348726,0.5091694633552339,4903603014.48417,0.0,0,0.0,0.0,0.0,0.0,244,45,72,198,5,3471.568919999999,0.6359530008797061,0.6441588460523475,0.5104392773569024,0.290979377945123,164.72727272727275,0.25
multiagent,gate_srpt0,2,0.6,1.0,reactive_gate,369,321,1,0.003105590062111801,0.013157894736842105,321,180.73141344367014,2621.0754423380586,0.0,600.0,0,0,0.0,0.0,0.0,69,0,0,0,0.009735083101819354,0.45480056093440946,4929523885.121896,0.0,0,0.0,0.0,0.0,0.0,197,66,48,136,1,3460.9133200000006,0.6784180740029424,0.6828521790617852,0.4690602177504209,0.32365813182097913,175.0909090909091,0.21
multiagent,gate_srpt0,3,0.6,1.0,reactive_gate,369,301,1,0.0033112582781456954,0.011764705882352941,301,176.6408993482928,2707.9493195695927,2.6387219785896723,600.0000000000005,0,0,0.0,0.0,0.0,98,1,0,0,0.0033909169316355963,0.3813594021619282,4873432704.58579,0.0,0,0.0,0.0,0.0,0.0,184,41,64,204,2,2614.8035399999985,0.5823972335671591,0.5853348223848146,0.49704964557838,0.34966533754672263,164.1818181818182,0.28
multiagent,gate_srpt0,4,0.6,1.0,reactive_gate,358,289,2,0.006872852233676976,0.02857142857142857,289,200.84680851087523,3326.9835894206794,3.003793675877178,600.0,0,0,0.0,0.0,0.0,161,0,0,0,0.0015413454342459957,0.4106819030243358,5462562505.057855,0.0,0,0.0,0.0,0.0,0.0,226,38,80,223,4,2947.43448,0.5512012274992067,0.5582679099030426,0.5530776954076017,0.333778098479902,157.63636363636365,0.23
multiagent,gate_srpt0,5,0.6,1.0,reactive_gate,471,360,9,0.024390243902439025,0.10666666666666667,360,331.9919998982325,3794.268844272583,4.651172438061942,600.0000000000005,0,0,0.0,0.0,0.0,340,0,0,0,0.015900599095281888,0.44437224985388096,5595070292.196133,0.0,0,0.0,0.0,0.0,0.0,239,26,78,230,8,5466.3096000000005,0.4413097976786981,0.45508705542901906,0.6064139917565075,0.3625193884489091,196.36363636363637,0.32
multiagent,gate_srpt0,6,0.6,1.0,reactive_gate,443,383,1,0.0026041666666666665,0.011363636363636364,383,71.21864382753813,2947.2775020533472,0.5007506618342815,600.0000000000005,0,0,0.0,0.0,0.0,129,0,0,0,3.06394097672401e-05,0.3944351759972824,5363570677.639402,0.0,0,0.0,0.0,0.0,0.0,202,60,60,179,4,3383.2564000000007,0.6141909332974639,0.6148460201564523,0.5107960611240612,0.33159183366988093,208.9090909090909,0.26
multiagent,gate_srpt0,7,0.6,1.0,reactive_gate,294,219,1,0.004545454545454545,0.0136986301369863,219,344.63767877951886,3427.9707899128152,0.0,600.0000000000005,0,0,0.0,0.0,0.0,179,0,0,0,0.0005414595983773617,0.2821979136305382,5701879743.076976,0.0,0,0.0,0.0,0.0,0.0,172,101,71,209,4,3747.3872199999987,0.4665191750492831,0.4693989230434144,0.43979647509145947,0.3557586006752971,119.45454545454545,0.2
multiagent,gate_srpt0,8,0.6,1.0,reactive_gate,451,355,7,0.019337016574585635,0.08045977011494253,355,40.896747703219944,3093.2256149573996,1.8881624346822719,600.0000000000005,0,0,0.0,0.0,0.0,314,0,0,0,0.021679213892500684,0.5698413314195713,6491416645.972775,0.0,0,0.0,0.0,0.0,0.0,191,47,69,199,6,5187.867799999998,0.4494719034730919,0.4662516057269513,0.43792328122167185,0.27026825614790506,193.63636363636365,0.27
multiagent,gate_srpt0,9,0.6,1.0,reactive_gate,437,365,2,0.005449591280653951,0.019801980198019802,365,205.93751936472245,2707.3886328828357,5.75064916702263,600.0000000000005,0,0,0.0,0.0,0.0,168,0,0,0,0.0033438218618350507,0.3424465730859627,5201698758.402431,0.0,0,0.0,0.0,0.0,0.0,229,41,92,270,4,3844.943120000007,0.6358838663275521,0.6396561108642751,0.6271788502492878,0.3635700973992815,199.0909090909091,0.32
multiagent,gate_srpt0,10,0.6,1.0,reactive_gate,452,394,0,0.0,0.0,394,174.5274924530786,2287.2382671786986,18.94103794639406,600.0000000000005,0,0,0.0,0.0,0.0,61,0,0,0,0.0,0.22158972215602363,3131016257.9140315,0.0,0,0.0,0.0,0.0,0.0,257,76,66,201,1,2401.466,0.6764120672083137,0.6764120672083137,0.6439431348177287,0.3706056823042372,214.9090909090909,0.29
multiagent,lease0,1,0.6,1.0,lease,355,297,2,0.006688963210702341,0.024096385542168676,297,161.48456209229198,2933.8826390933746,2.7375884367780334,600.0000000000005,0,0,0.0,0.0,0.0,110,0,0,0,0.0026684788640937494,0.5149581232219833,4223469672.558078,1656.5331016596924,12,912.6141977539377,611.3600312055319,345000.0,1769.2148143976917,240,44,68,188,3,3487.2606200000005,0.6222449064792616,0.6302738730144778,0.5018077234565204,0.2840092857223272,162.0,0.51
multiagent,lease0,2,0.6,1.0,lease,367,322,1,0.0030959752321981426,0.012987012987012988,322,195.62765991766128,2661.864319732247,0.0,600.0,0,0,0.0,0.0,0.0,69,0,0,0,0.009132024953344111,0.45772144197429926,3891776960.5636573,3195.5417536971536,22,1604.4609128013644,953.7738612769526,289200.0,1506.2205107036848,196,50,49,138,1,3453.421170000002,0.6814972483832225,0.6859514787648121,0.47110685311447814,0.3192145285830239,175.63636363636365,0.51
multiagent,lease0,3,0.6,1.0,lease,358,282,1,0.0035335689045936395,0.012195121951219513,282,155.69320327519688,3292.2841425764072,0.0085611275357215,600.0000000000005,0,0,0.0,0.0,0.0,132,0,0,0,0.0015679834306688784,0.39717113204149984,4517626245.117208,3546.9814044747,27,1221.5636895374107,978.1892594191213,265800.0,3003.519272480633,182,43,62,198,2,2620.7747799999984,0.5551289438118853,0.5579068952355213,0.48283013209013215,0.3357218869949597,153.8181818181818,0.47
multiagent,lease0,4,0.6,1.0,lease,353,280,2,0.0070921985815602835,0.028985507246376812,280,190.0085734707177,3263.182169012178,5.118557628181098,600.0000000000005,0,0,0.0,0.0,0.0,190,0,0,0,0.001327916719730542,0.4228074542213573,4288006247.441036,1820.9584600818748,5,1473.1020402134313,957.6744650425644,331800.0,3240.7616450953074,226,28,78,217,4,2984.34582,0.5436552043055294,0.5506251428222669,0.5577357007454352,0.3249321668680837,152.72727272727272,0.51
multiagent,lease0,5,0.6,1.0,lease,468,361,8,0.02168021680216802,0.0945945945945946,361,313.5048547952497,4030.0787616464927,3.1402945005656497,600.0000000000005,0,0,0.0,0.0,0.0,368,0,0,0,0.016015945753170266,0.4437622405357448,5594555917.512248,1025.6550695497356,8,731.8447152465423,673.9649964452212,427800.0,7051.5196493331105,238,17,77,229,6,5463.217500000001,0.43757459548010097,0.44706269217377026,0.5993531696977791,0.36348265794601736,196.9090909090909,0.66
multiagent,lease0,6,0.6,1.0,lease,436,377,1,0.0026455026455026454,0.011363636363636364,377,57.72109992257083,3100.493258124173,5.222533058227972,600.0000000000005,0,0,0.0,0.0,0.0,148,0,0,0,2.8085989615378284e-05,0.402279454007452,4982516338.095164,8687.933917431987,33,1888.203878987968,851.4617857062317,381600.0,2968.348081535658,198,49,62,187,4,3376.3868299999976,0.5855634929017466,0.5860406173393906,0.5098689103211603,0.320698056188202,205.63636363636365,0.5
multiagent,lease0,7,0.6,1.0,lease,290,206,2,0.009615384615384616,0.029850746268656716,206,325.40530755727104,3663.0545932170535,0.0,600.0000000000005,0,0,0.0,0.0,0.0,227,0,0,0,0.0021091681983189366,0.28651812361978934,5254199989.461482,1024.3738875529573,3,1343.3848428524727,811.8585052369785,194400.0,949.358601478432,166,97,70,206,4,3723.74694,0.4346945010374051,0.4400944327273108,0.4308961874635781,0.334486243881168,112.36363636363637,0.43
multiagent,lease0,8,0.6,1.0,lease,444,347,6,0.0169971671388102,0.07142857142857142,347,39.48166414318894,3133.6027515940073,1.1795150976558038,600.0000000000005,0,0,0.0,0.0,0.0,371,0,0,0,0.0038589627254695643,0.548554773498308,6031985738.158328,3602.3715503674607,19,948.4980509285592,504.2774463386527,396000.0,5620.264782019566,187,44,67,197,5,5229.395239999997,0.4371906954975937,0.451143590034751,0.4410995161996568,0.2753628133125278,189.27272727272728,0.51
multiagent,lease0,9,0.6,1.0,lease,434,362,1,0.0027548209366391185,0.01,362,218.80078671474098,2794.3806817941713,5.027010052487553,600.0000000000005,0,0,0.0,0.0,0.0,159,0,0,0,6.304068683533402e-05,0.3256768308641963,4735305198.596405,1555.3627955957782,7,1359.4474489012796,858.242013836312,339000.0,2262.924784548144,235,33,92,268,4,3816.5131399999927,0.6210637136333924,0.6242163213168107,0.6357353488409739,0.368742431441209,197.45454545454547,0.58
multiagent,lease0,10,0.6,1.0,lease,459,401,0,0.0,0.0,401,185.75429405098384,2213.423224823264,18.475563173117084,600.0,0,0,0.0,0.0,0.0,58,2,0,0,0.0004119936075355702,0.2160154456339825,2769557969.5898724,3906.9793124715725,34,2129.724207095946,1078.3890595528997,353400.0,3198.225792672026,254,80,63,190,0,2433.5158599999986,0.6691830903745206,0.6691830903745206,0.6324147468151062,0.3622864482663889,218.72727272727275,0.6
multiagent,needs,1,0.6,1.0,needs,353,295,3,0.010067114093959731,0.03614457831325301,295,212.77504799277585,3256.636517840887,2.5376668987009197,600.0,0,0,0.0,0.0,0.0,116,0,0,0,0.0025130475230454806,0.5091605572505655,3959850230.5492764,0.0,0,0.0,0.0,1815000.0,12507.890214060595,241,40,72,199,5,3481.977,0.6267838256712297,0.6389117587835839,0.5136380794726108,0.2911259394808304,160.9090909090909,6.25
multiagent,needs,2,0.6,1.0,needs,366,318,2,0.00625,0.02564102564102564,318,182.23159775702334,2603.77999407252,0.0,600.0,0,0,0.0,0.0,0.0,73,0,0,0,0.011505566239469233,0.4664289853835778,3830778334.0785837,0.0,0,0.0,0.0,1480800.0,8411.724040541736,196,66,49,138,1,3469.214149999999,0.6775033729817866,0.6836404741092873,0.46943056693133256,0.3150934612012736,173.45454545454547,5.54
multiagent,needs,3,0.6,1.0,needs,362,288,1,0.0034602076124567475,0.012048192771084338,288,164.31918266300397,3328.187701911674,0.0,600.0000000000005,0,0,0.0,0.0,0.0,117,0,0,0,0.0015262301998850483,0.38984257561942853,4291536579.587945,0.0,0,0.7608650061757771,0.25362166872525904,1380000.0,8062.654207845564,181,41,62,198,1,2648.014769999999,0.5642747734073961,0.567112735839946,0.48968484264520207,0.3463017389352066,157.0909090909091,5.98
multiagent,needs,4,0.6,1.0,needs,348,281,2,0.007067137809187279,0.02857142857142857,281,185.59574982790446,3450.7305267017464,6.52234243147336,600.0,0,0,0.0,0.0,0.0,181,0,0,0,0.002496668846240281,0.41360850956833456,4300049703.484895,0.0,0,92.26461894618416,17.43211381909481,1779600.0,13807.993483088721,226,31,79,219,4,2959.2419700000005,0.5554353832495519,0.5625563497014693,0.5504021386298887,0.33779385900040426,153.27272727272728,5.66
multiagent,needs,5,0.6,1.0,needs,460,350,4,0.011299435028248588,0.04411764705882353,350,325.4247806660097,3954.3445087277146,11.73327764855255,600.0000000000005,0,0,0.0,0.0,0.0,433,0,0,0,0.0008243608249684888,0.4331741636373235,4944550428.994121,0.0,0,0.0,0.0,2220600.0,23363.52832446724,236,22,77,230,6,5463.619500000001,0.42505872949999596,0.42954824338197667,0.616780750805329,0.349432684556593,190.9090909090909,7.3
multiagent,needs,6,0.6,1.0,needs,445,387,1,0.002577319587628866,0.011363636363636364,387,76.99119873777931,2885.5210213927294,0.026337935144645025,600.0000000000005,0,0,0.0,0.0,0.0,132,0,0,0,0.003511613672543635,0.38375079193970524,4743860576.415873,0.0,0,0.0,0.0,1867800.0,8523.993916374466,204,62,62,187,4,3377.3958199999975,0.6122150506050781,0.6128921578396029,0.5194826697584823,0.32902085638004114,211.0909090909091,6.48
multiagent,needs,7,0.6,1.0,needs,287,207,1,0.004807692307692308,0.014925373134328358,207,310.5290057285001,3511.660705375749,0.0,600.0000000000005,0,0,0.0,0.0,0.0,226,0,0,0,0.00048417607065723213,0.29968350548818723,5154576553.690562,0.0,0,0.0,0.0,1026600.0,6999.636587508857,166,100,70,206,4,3659.170600000001,0.43895315621392245,0.441662743597959,0.4332418132770008,0.3398895371849973,112.90909090909092,5.03
multiagent,needs,8,0.6,1.0,needs,449,352,4,0.011235955056179775,0.04819277108433735,352,39.22433229889407,3082.6683582210376,3.2511833794660685,600.0000000000005,0,0,0.0,0.0,0.0,342,0,0,0,0.004798738077747043,0.5250335349844829,5875644607.768203,0.0,0,367.8643527570257,34.70197608292983,2028000.0,13991.01463692628,193,48,70,206,5,4885.950099999996,0.4512194300923529,0.4607187865153498,0.4606475689021627,0.2881809408072138,192.0,6.52
multiagent,needs,9,0.6,1.0,needs,439,365,3,0.008152173913043478,0.029411764705882353,365,235.75310903013815,2769.55002883313,6.832384056094143,600.0000000000005,0,0,0.0,0.0,0.0,157,0,0,0,0.0043318869729638545,0.3236309308564279,4335569709.162248,0.0,0,0.0,0.0,1720800.0,8920.745366476722,236,49,95,279,4,3760.547049999984,0.6173562412429914,0.6224042332307634,0.6372932788906696,0.37255230138971535,199.0909090909091,8.13
multiagent,needs,10,0.6,1.0,needs,468,413,0,0.0,0.0,413,170.8277730824293,1949.364671042299,19.923121659567553,600.0,0,0,0.0,0.0,0.0,61,1,0,0,0.001739397154200449,0.22130537635181624,2806516584.765033,0.0,0,26.320571738422473,7.644445247307431,1839600.0,10840.168947229158,261,73,63,192,1,2473.8921199999972,0.6755127498124867,0.6755127498124867,0.6322343705160581,0.3708810792068681,225.27272727272728,7.71
multiagent,needs_pre,1,0.6,1.0,needs,356,297,3,0.01,0.03614457831325301,297,194.60687217681584,2983.7786725495175,0.9599907639020341,600.0,0,0,0.0,0.0,0.0,111,0,0,0,0.0027568208464934015,0.5086049901199469,3584325627.140581,0.0,0,0.0,0.0,1810200.0,12253.364098974427,242,44,74,204,5,3482.148,0.635419476857984,0.6477168114106135,0.5119385369480057,0.2918164756171652,162.0,6.64
multiagent,needs_pre,2,0.6,1.0,needs,365,321,1,0.003105590062111801,0.013157894736842105,321,189.8238814182041,2634.7829656055237,0.0,600.0,0,0,0.0,0.0,0.0,75,0,0,0,0.010759161396069345,0.4542076609301961,4029571377.2027736,0.0,0,0.0,0.0,1484400.0,8071.402519699576,197,66,49,138,1,3453.318440000002,0.6794782801354968,0.6839193146461864,0.4734842391745986,0.32442355295242997,175.0909090909091,6.39
multiagent,needs_pre,3,0.6,1.0,needs,362,291,1,0.003424657534246575,0.011627906976744186,291,161.9539354828462,3032.2718726385415,0.1403026193848372,600.0,0,0,0.0,0.0,0.0,120,0,0,0,0.0014515475816359146,0.39842455421784945,4308433662.973078,0.0,0,1.2871941945793992,0.4290647315264664,1382400.0,9055.36951883361,181,43,62,198,2,2586.7252500000004,0.5780052242492879,0.5809171506622332,0.4943407146586053,0.34250490217597745,158.72727272727272,6.5
multiagent,needs_pre,4,0.6,1.0,needs,366,297,2,0.006688963210702341,0.028169014084507043,297,180.44699312113698,3337.2648752538134,6.151746612559236,600.0000000000005,0,0,0.0,0.0,0.0,177,0,0,0,0.0014124515084223902,0.3973394731897455,4307290928.256206,0.0,0,7.733995204922138,2.5779984016407127,1825200.0,13727.796751131575,235,35,83,231,7,2960.9883,0.5741454333562687,0.5815062722454516,0.5717998451299858,0.3445009337951676,162.0,7.1
multiagent,needs_pre,5,0.6,1.0,needs,466,358,7,0.019178082191780823,0.08333333333333333,358,336.6839970749925,3744.4893720042237,3.4739196175600098,600.0000000000005,0,0,0.0,0.0,0.0,383,0,0,0,0.008246017888791684,0.430000460590638,5039979489.743469,0.0,0,0.0,0.0,2253600.0,22182.154251702297,244,24,77,229,6,5464.48269,0.4402320220335653,0.4494838166881352,0.6070469586935057,0.3629334690869352,195.27272727272728,7.98
multiagent,needs_pre,6,0.6,1.0,needs,436,380,1,0.0026246719160104987,0.011363636363636364,380,70.34289923411626,3025.139526622291,5.311175602940927,600.0000000000005,0,0,0.0,0.0,0.0,148,3,0,0,0.006397493435038466,0.3930700328173049,4794076408.626522,0.0,0,0.0,0.0,1829400.0,8612.45476758713,203,57,61,184,3,3376.3125799999975,0.5936303332329286,0.5941953422216077,0.5262202040517353,0.3249416315646171,207.27272727272728,7.74
multiagent,needs_pre,7,0.6,1.0,needs,292,219,2,0.00904977375565611,0.027777777777777776,219,385.4226667990524,3430.925331947697,0.0,600.0000000000005,0,0,0.0,0.0,0.0,231,0,0,0,0.0009279454095424646,0.32048391046752944,5456662851.717763,0.0,0,0.0,0.0,1023600.0,6953.58816714556,168,103,71,209,4,3724.268099999999,0.45147111907257265,0.45707945595546173,0.4401121987948394,0.3320720331388493,119.45454545454545,5.92
multiagent,needs_pre,8,0.6,1.0,needs,454,359,6,0.01643835616438356,0.06896551724137931,359,48.00247547954996,3106.6105396539388,5.68905878366808,600.0000000000005,0,0,0.0,0.0,0.0,339,0,0,0,0.015867358305427386,0.5359905210299261,6108798352.040976,0.0,0,0.0,0.0,2049600.0,14054.97067816489,191,47,71,208,5,4939.556910000005,0.45488887319156013,0.4693612909225354,0.4568143705241518,0.28715733519081377,195.8181818181818,7.5
multiagent,needs_pre,9,0.6,1.0,needs,436,363,3,0.00819672131147541,0.029411764705882353,363,261.55451182904244,2520.6788173064983,7.289726417893405,600.0000000000005,0,0,0.0,0.0,0.0,150,1,0,0,0.003838773370074362,0.33458351817399207,4003934863.6166053,0.0,0,0.0,0.0,1705200.0,8816.395560364243,234,52,92,266,4,3788.6637999999984,0.610886941084867,0.6158067168714977,0.6347950099229474,0.3655278212372053,198.0,11.95
