run,type,queue,sandbox_idle_timeout_s,rate_per_min,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=1,reactive_gate,fifo,0,2.0,reactive_gate,1,411,368,3,0.008086253369272238,0.013043478260869565,368,184.70572135754583,1390.8179115750104,0.8292914886678672,600.0,0,63,0,0,0,0.002807394974244921,0.5111573489054447,1611260264.0443435,0.0,0,0.0,0.0,0.0,0.0,112,59,0.7759658215316022,0.7838820598445445,0.5849320368306462,0.17834219344165314,200.72727272727275,0.14
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=2,reactive_gate,fifo,0,2.0,reactive_gate,2,514,447,1,0.002232142857142857,0.004219409282700422,447,225.57006958826423,1697.9343509487726,4.568074970867648,600.0,0,59,0,0,0,6.581402039832237e-05,0.4550663900630418,3005756555.765689,0.0,0,0.0,0.0,0.0,0.0,125,53,0.7100206849545544,0.7094238082004306,0.6189955582871989,0.1861680702570874,243.81818181818184,0.16
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=3,reactive_gate,fifo,0,2.0,reactive_gate,3,531,391,7,0.017587939698492462,0.03167420814479638,391,540.5811813188448,1995.6099715286787,2.5432849282229917,600.0,0,245,0,0,0,0.008988693366276288,0.4607206473472034,5808902739.386123,0.0,0,0.0,0.0,0.0,0.0,152,23,0.41731825561338287,0.4252722119988683,0.6176091095287815,0.21860871821254194,213.27272727272728,0.19
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=4,reactive_gate,fifo,0,2.0,reactive_gate,4,493,418,5,0.01182033096926714,0.017241379310344827,418,157.4720722670138,2006.5260946674478,9.33404382250326,600.0,0,65,0,0,0,0.011427661031271987,0.38858400147342775,2809973515.920566,0.0,0,0.0,0.0,0.0,0.0,144,69,0.7376688848708441,0.746816743567945,0.7177251280553937,0.23201298633227613,228.0,0.17
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=5,reactive_gate,fifo,0,2.0,reactive_gate,5,694,570,11,0.0189328743545611,0.03514376996805112,570,446.0791165580763,1892.3084277814528,20.291665600609747,600.0000000000005,0,409,0,0,0,0.013282659918347749,0.4565849910708402,6279077922.5199995,0.0,0,0.0,0.0,0.0,0.0,208,3,0.504827632744928,0.5161650240250947,0.8506775917994044,0.22326610898023733,310.90909090909093,0.26
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=6,reactive_gate,fifo,0,2.0,reactive_gate,6,472,432,4,0.009174311926605505,0.012552301255230125,432,249.93096755207512,1897.294726716724,9.773461281484472,600.0,0,85,0,0,0,0.01338133544331619,0.4353742627650639,4054477690.13339,0.0,0,0.0,0.0,0.0,0.0,139,45,0.7052799273116418,0.7110970223801564,0.7018979508627946,0.19244164376507758,235.63636363636365,0.18
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=7,reactive_gate,fifo,0,2.0,reactive_gate,7,588,517,6,0.011472275334608031,0.01910828025477707,517,227.2654051516672,1812.367581421886,7.351105108822773,600.0000000000005,0,160,0,0,0,0.014404306652128806,0.43691507514895306,3859038121.5423093,0.0,0,0.0,0.0,0.0,0.0,157,66,0.6596425231995691,0.6693527020863297,0.7007550356449107,0.19083414474907104,282.0,0.21
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=8,reactive_gate,fifo,0,2.0,reactive_gate,8,606,475,14,0.028629856850715747,0.059574468085106386,475,516.3723852830401,2461.8037371912624,13.817176871690807,600.0000000000005,0,325,0,0,0,0.021840144859284063,0.4469362369972503,6477753678.607778,0.0,0,0.0,0.0,0.0,0.0,167,4,0.45083865058326844,0.4665360010190703,0.7898507286931818,0.24219872067372974,259.0909090909091,0.23
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=9,reactive_gate,fifo,0,2.0,reactive_gate,9,643,510,22,0.041353383458646614,0.08029197080291971,510,500.30421366393466,1833.8551764837782,12.422521829709074,600.0000000000005,0,334,0,0,0,0.02817337733420529,0.5456142354492282,7054939085.287678,0.0,0,0.0,0.0,0.0,0.0,171,7,0.4743290957013222,0.49743126243867164,0.7935065148156243,0.21289790618815302,278.1818181818182,0.23
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=10,reactive_gate,fifo,0,2.0,reactive_gate,10,390,344,7,0.019943019943019943,0.03365384615384615,344,184.27192417235278,1456.2015889060153,1.713739079652164,600.0,0,77,0,0,0,0.01952218043841472,0.6027303053741506,2850982018.3828726,0.0,0,0.0,0.0,0.0,0.0,101,51,0.6988450922770993,0.7181807272412879,0.5787422051727209,0.1635711257942003,187.63636363636365,0.14
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=1,reactive_gate,fifo,0,4.0,reactive_gate,1,931,471,55,0.10456273764258556,0.14594594594594595,471,673.6572581899418,2800.2905683687304,16.686338282945453,600.0000000000005,0,1344,0,0,0,0.036790085831332316,0.5961291671787295,7817989941.942296,0.0,0,0.0,0.0,0.0,0.0,188,0,0.22727896129751363,0.24375199406948353,0.8393782929211993,0.1887945265228569,256.90909090909093,0.39
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=2,reactive_gate,fifo,0,4.0,reactive_gate,2,782,526,34,0.060714285714285714,0.09627329192546584,526,570.9184224580417,2154.4857222111423,9.073192551442487,600.0000000000005,0,777,0,0,0,0.030737991075501164,0.5648004519893152,7421723716.226643,0.0,0,0.0,0.0,0.0,0.0,184,11,0.34833508671021945,0.3651445939098447,0.7990178997466654,0.20955807011633767,286.90909090909093,0.32
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=3,reactive_gate,fifo,0,4.0,reactive_gate,3,832,516,41,0.07360861759425494,0.12202380952380952,516,782.6160645328139,2625.374722418112,22.127964223370096,600.0000000000005,0,1059,0,0,0,0.029030421595834795,0.48791359614951124,7529951518.411887,0.0,0,0.0,0.0,0.0,0.0,230,8,0.25937060808217377,0.2766001032555873,0.8065088742229993,0.2387512327342013,281.45454545454544,0.35
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=4,reactive_gate,fifo,0,4.0,reactive_gate,4,709,504,20,0.03816793893129771,0.05921052631578947,504,549.5986027982967,2229.2271288688416,17.162894243247315,600.0000000000005,0,369,0,0,0,0.03683688679532336,0.3945129109524661,6251805757.343593,0.0,0,0.0,0.0,0.0,0.0,190,6,0.4049291716384306,0.41710850210553746,0.8570093753885004,0.2562254160314561,274.90909090909093,0.27
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=5,reactive_gate,fifo,0,4.0,reactive_gate,5,864,574,47,0.07568438003220612,0.12299465240641712,574,706.8613978082459,3192.7147434813055,27.001624742441585,600.0000000000005,0,1134,0,0,0,0.042021443937184294,0.45345838297584135,8827780980.576101,0.0,0,0.0,0.0,0.0,0.0,248,0,0.3254609600364125,0.34700058400901235,0.8782895035086442,0.23522431246443576,313.0909090909091,0.38
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=6,reactive_gate,fifo,0,4.0,reactive_gate,6,881,542,73,0.11869918699186992,0.17518248175182483,542,1017.6236819385374,3904.7627753357433,30.038340803814613,600.0000000000005,0,1501,0,0,0,0.056467094188121666,0.4327594757615418,8316511656.620132,0.0,0,0.0,0.0,0.0,0.0,219,0,0.2750092689753309,0.3046850935313584,0.9134683125728438,0.2301039159642805,295.6363636363636,0.44
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=7,reactive_gate,fifo,0,4.0,reactive_gate,7,944,562,74,0.11635220125786164,0.15604395604395604,562,630.4793509298465,2447.035474038938,16.252763264486337,600.0000000000005,0,1316,0,0,0,0.05494512445264511,0.5274561421581441,6335389445.70383,0.0,0,0.0,0.0,0.0,0.0,196,15,0.27597164917765427,0.3012683480757523,0.8685945222983036,0.1896934825635827,306.54545454545456,0.36
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=8,reactive_gate,fifo,0,4.0,reactive_gate,8,863,519,53,0.09265734265734266,0.14739884393063585,519,714.0895795998103,2518.6318287041263,18.799127611612438,600.0000000000005,0,1017,0,0,0,0.04269350271777599,0.47382247149414924,7319683419.816784,0.0,0,0.0,0.0,0.0,0.0,197,5,0.26402141218364655,0.2831535410654434,0.8741124262699107,0.2302995472933683,283.0909090909091,0.35
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=9,reactive_gate,fifo,0,4.0,reactive_gate,9,938,543,71,0.11563517915309446,0.17721518987341772,543,701.4836425338881,2490.239324357983,19.959965429583917,600.0000000000005,0,1180,0,0,0,0.06184985864252036,0.5325984952591181,8239086098.224909,0.0,0,0.0,0.0,0.0,0.0,217,8,0.2482039742840171,0.2724864033230011,0.8858289394951114,0.22306858407529814,296.1818181818182,0.36
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=4.0_seed=10,reactive_gate,fifo,0,4.0,reactive_gate,10,819,481,44,0.0838095238095238,0.11944444444444445,481,677.6157435496225,3202.30658896412,11.180041348018097,600.0000000000005,0,963,0,0,0,0.03699500089442364,0.56822478907824,7874218525.444813,0.0,0,0.0,0.0,0.0,0.0,156,14,0.2719256944201537,0.29018583872499226,0.7635304195439978,0.2251607045953016,262.3636363636364,0.29
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=1,reactive_gate,fifo,300,1.0,reactive_gate,1,230,209,1,0.004761904761904762,0.007874015748031496,209,88.3296307050357,1058.4786059887083,0.0,15.785670186000061,0,25,0,0,0,0.0015187948424664657,0.47538189145495613,915457318.465284,0.0,0,0.0,0.0,0.0,0.0,66,57,0.8970050028100222,0.902985036162089,0.3065481798756799,0.09264181898930472,114.0,0.07
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=2,reactive_gate,fifo,300,1.0,reactive_gate,2,244,226,1,0.004405286343612335,0.008130081300813009,226,88.7347345051187,1547.3717131666465,0.0,144.20141201416845,0,20,0,0,0,0.00019133449702489155,0.37662604012101863,701037623.8516879,0.0,0,0.0,0.0,0.0,0.0,56,48,0.9088609445600131,0.909263444129261,0.3150494122353341,0.10429815992863599,123.27272727272728,0.07
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=3,reactive_gate,fifo,300,1.0,reactive_gate,3,257,223,2,0.008888888888888889,0.01652892561983471,223,235.31480369790552,1309.8853969222953,0.0,600.0,0,38,0,0,0,0.0033415862694436654,0.40847597376417605,1996716001.1242826,0.0,0,0.0,0.0,0.0,0.0,75,32,0.7312169479377566,0.7400267906839946,0.3557448545025576,0.126848434550336,121.63636363636364,0.09
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=4,reactive_gate,fifo,300,1.0,reactive_gate,4,234,212,3,0.013953488372093023,0.015384615384615385,212,122.53226429199117,2264.657437475683,0.0,26.17411663388316,0,37,0,0,0,0.016775691366292325,0.454414317681835,1058141971.7538428,0.0,0,0.0,0.0,0.0,0.0,83,66,0.8865876787332254,0.8995154493903621,0.39702530760327637,0.14348087549542762,115.63636363636364,0.09
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=5,reactive_gate,fifo,300,1.0,reactive_gate,5,381,349,2,0.005698005698005698,0.012987012987012988,349,158.82640497556622,1397.5784657644404,0.0,600.0,0,68,0,0,0,0.008935424072016748,0.41444502022625046,2273925796.8888125,0.0,0,0.0,0.0,0.0,0.0,87,37,0.7278551842504661,0.7350616712232431,0.47777712615336054,0.13319199371897444,190.36363636363637,0.11
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=6,reactive_gate,fifo,300,1.0,reactive_gate,6,293,280,1,0.0035587188612099642,0.0,280,105.03400866402944,1460.7944506715548,0.0,251.6487111842398,0,12,0,0,0,0.0001294612382034841,0.2828457179368994,1592703300.0,0.0,0,0.0,0.0,0.0,0.0,86,61,0.9213092912454809,0.9257231773498433,0.4248612373818312,0.12832401608340513,152.72727272727272,0.1
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=7,reactive_gate,fifo,300,1.0,reactive_gate,7,268,252,3,0.011764705882352941,0.021739130434782608,252,106.90464241776726,1887.9874927298267,0.0,600.0,0,65,0,0,0,0.03202760765982778,0.608073500561414,1315699014.437097,0.0,0,0.0,0.0,0.0,0.0,92,71,0.8734646650542505,0.8900494371755338,0.3293328153692373,0.07772601977594931,137.45454545454547,0.08
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=8,reactive_gate,fifo,300,1.0,reactive_gate,8,332,292,2,0.006802721088435374,0.014598540145985401,292,236.29128502096046,1842.8387752216154,0.1009316672331303,600.0,0,70,0,0,0,0.00309441873158998,0.4185691000519073,3714198768.1222816,0.0,0,0.0,0.0,0.0,0.0,90,30,0.6942411939172513,0.7009603439733801,0.5197670843248188,0.16100934675329975,159.27272727272728,0.12
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=9,reactive_gate,fifo,300,1.0,reactive_gate,9,364,325,6,0.01812688821752266,0.04054054054054054,325,187.6627895583306,1609.5921461813537,0.0,600.0,0,83,0,0,0,0.008369400831760127,0.4538949257861418,2799516830.3737574,0.0,0,0.0,0.0,0.0,0.0,107,42,0.7312055612938366,0.7476256825996763,0.4986157039222352,0.14933535784705654,177.27272727272728,0.12
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=10,reactive_gate,fifo,300,1.0,reactive_gate,10,232,200,6,0.02912621359223301,0.048,200,117.24614140397875,1480.622581113786,0.0,405.3405898054589,0,41,0,0,0,0.021746018500608564,0.6255913080157457,1673882518.842953,0.0,0,0.0,0.0,0.0,0.0,61,39,0.7763560398805744,0.8068013747778519,0.34660025372312875,0.09589461032594525,109.0909090909091,0.07
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=1,reactive_gate,fifo,300,2.0,reactive_gate,1,402,324,2,0.006134969325153374,0.01020408163265306,324,217.57922338345202,1544.3598272601391,0.0,600.0,0,96,0,0,0,0.0015284181786860331,0.5099536830376218,2293714151.386915,0.0,0,0.0,0.0,0.0,0.0,97,34,0.6315656927375969,0.6356727426212174,0.5348484155780562,0.16576809316054894,176.72727272727275,0.13
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=2,reactive_gate,fifo,300,2.0,reactive_gate,2,490,381,1,0.002617801047120419,0.005050505050505051,381,222.57006958826423,1835.3090321945685,0.23999615553499012,600.0,0,183,0,0,0,7.589071963220222e-05,0.46796077187183704,3347285941.6217923,0.0,0,0.0,0.0,0.0,0.0,114,42,0.5282507460034462,0.5272904868894434,0.5488631037417444,0.1574290710602611,207.8181818181818,0.16
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=3,reactive_gate,fifo,300,2.0,reactive_gate,3,509,310,25,0.07462686567164178,0.1388888888888889,310,494.441527409228,2618.122793258298,0.0,600.0000000000005,0,516,0,0,0,0.025102740453962727,0.4824262870425717,5929070963.62691,0.0,0,0.0,0.0,0.0,0.0,136,21,0.30761179128612914,0.3290015168164622,0.5173454768720863,0.1743642141769982,169.0909090909091,0.17
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=4,reactive_gate,fifo,300,2.0,reactive_gate,4,461,363,9,0.024193548387096774,0.037383177570093455,363,319.6350085756535,2409.1806622291633,0.0,600.0000000000005,0,137,0,0,0,0.0322197124854455,0.41910025908179555,3539260581.009617,0.0,0,0.0,0.0,0.0,0.0,134,24,0.4993523182532577,0.5110798468513587,0.618418138751295,0.20193517550378023,198.0,0.15
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=5,reactive_gate,fifo,300,2.0,reactive_gate,5,660,481,21,0.04183266932270916,0.075,481,611.87791237071,3261.0779913170577,7.143252240501545,600.0000000000005,0,734,0,0,0,0.023664400556733273,0.4473187700601002,7051483370.506934,0.0,0,0.0,0.0,0.0,0.0,189,1,0.3265381801748744,0.3411205920863689,0.7181310706058988,0.17478191572735374,262.3636363636364,0.24
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=6,reactive_gate,fifo,300,2.0,reactive_gate,6,461,386,8,0.02030456852791878,0.03255813953488372,386,447.09269207021066,1925.403643616466,2.7248761276257847,600.0000000000005,0,161,0,0,0,0.009595872301851526,0.40771072243036155,4866040877.645584,0.0,0,0.0,0.0,0.0,0.0,122,22,0.4993956818558547,0.5123291934380785,0.6299090388298045,0.1700462353271182,210.54545454545456,0.16
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=7,reactive_gate,fifo,300,2.0,reactive_gate,7,561,416,11,0.02576112412177986,0.043478260869565216,416,301.2003651075165,2059.2941696282774,2.379666334743228,600.0000000000005,0,343,0,0,0,0.029163460836816764,0.49791388515095464,4548018668.74893,0.0,0,0.0,0.0,0.0,0.0,140,28,0.448310664470452,0.46092298495427547,0.5832100658750972,0.14727183000325675,226.9090909090909,0.17
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=8,reactive_gate,fifo,300,2.0,reactive_gate,8,555,375,29,0.07178217821782178,0.1291866028708134,375,629.472848288342,3224.4061680147647,5.078494216780868,600.0000000000005,0,679,0,0,0,0.0433591063624957,0.4774208597184101,6894818452.052385,0.0,0,0.0,0.0,0.0,0.0,142,3,0.29486661897967004,0.31614880864909817,0.6258499142709143,0.18135437513568403,204.54545454545456,0.21
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=9,reactive_gate,fifo,300,2.0,reactive_gate,9,580,408,33,0.07482993197278912,0.13306451612903225,408,626.5559707774955,3370.6409463800555,7.821889090527378,600.0000000000005,0,677,0,0,0,0.04654682196577774,0.4653768230336287,6863407602.145306,0.0,0,0.0,0.0,0.0,0.0,146,4,0.32647795497140575,0.3507520232656825,0.654470889119561,0.1727975947606232,222.54545454545456,0.21
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=10,reactive_gate,fifo,300,2.0,reactive_gate,10,375,301,8,0.025889967637540454,0.03888888888888889,301,308.6775060315658,1833.7794094416204,0.0,600.0000000000002,0,133,0,0,0,0.02164625282094119,0.6356560245353319,3859697251.7508926,0.0,0,0.0,0.0,0.0,0.0,92,41,0.552870112406767,0.5682995250291905,0.5262251256798757,0.14043507444581138,164.1818181818182,0.12
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=1,reactive_gate,fifo,300,4.0,reactive_gate,1,945,455,73,0.13825757575757575,0.2033898305084746,455,871.3670825566546,3697.31087630237,34.09761314213934,600.0000000000005,0,1741,0,0,0,0.04987322449551396,0.5691544945856404,8240694983.195885,0.0,0,0.0,0.0,0.0,0.0,190,0,0.17210371439536076,0.18684033171478515,0.766111913141835,0.16600075702733788,248.1818181818182,0.4
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=2,reactive_gate,fifo,300,4.0,reactive_gate,2,750,442,58,0.116,0.19310344827586207,442,633.835666332971,3636.4003378475245,3.030742743388978,600.0000000000005,0,1212,0,0,0,0.05772151223757428,0.5702376439646747,7777808089.42383,0.0,0,0.0,0.0,0.0,0.0,178,0,0.2255081331377262,0.24784875968760903,0.6331689364680458,0.16503070477294735,241.0909090909091,0.3
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=3,reactive_gate,fifo,300,4.0,reactive_gate,3,810,441,63,0.125,0.20454545454545456,441,834.9540908750266,3683.7856426389053,13.88378471574115,600.0000000000005,0,1427,0,0,0,0.05663724897841713,0.48278034744680204,7989682808.682986,0.0,0,0.0,0.0,0.0,0.0,215,5,0.19069268369970307,0.20978611069821956,0.678345870115417,0.19932876288907536,240.54545454545456,0.33
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=4,reactive_gate,fifo,300,4.0,reactive_gate,4,673,412,33,0.07415730337078652,0.11742424242424243,412,618.0098359579383,3623.2716690643547,3.4706080602002625,600.0000000000005,0,754,0,0,0,0.04026436099173264,0.43556916969922177,6885988216.680228,0.0,0,0.0,0.0,0.0,0.0,168,0,0.2720168048497284,0.28673649187500877,0.7009600768947488,0.2084645012268451,224.72727272727275,0.25
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=5,reactive_gate,fifo,300,4.0,reactive_gate,5,853,496,77,0.1343804537521815,0.2238372093023256,496,745.8187544118148,3626.359405517743,11.087723667004559,600.0000000000005,0,1617,0,0,0,0.06337085635056978,0.44733798301662303,9023183020.686739,0.0,0,0.0,0.0,0.0,0.0,260,0,0.21533866292826961,0.24078486195541882,0.768895035033832,0.1855335057725541,270.54545454545456,0.37
type=reactive_gate_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=4.0_seed=6,reactive_gate,fifo,300,4.0,reactive_gate,6,880,488,103,0.17428087986463622,0.255050505050505,488,1179.5863349776537,3756.61042551141,22.5720021147978,600.0000000000005,0,1900,0,0,0,0.07911950659830856,0.5296504902571681,9304506574.496014,0.0,0,0.0,0.0,0.0,0.0,210,0,0.18018630519414586,0.20884287199625906,0.7614503400754339,0.16031640103573752,266.1818181818182,0.4
